id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2,qtd_boletos,valor_total,valor_recebido,atraso_medio,taxa_atraso,taxa_inadimplencia,perda_total,prazo_medio_pagamento,sem_historico,atraso_log_inv,media_atraso_inv,share_inad_inv,score_risco,score_tipo,classificacao_risco
67f2a93d9c5b9d56018aab752f6925f0e761e7525c7069e94ded90fa8e8e9b4d,4771701.0,SC,0.8492295412439772,0.7134814797167985,945.0,0.5236643835616438,0.9789473684210526,0.00043,0.9948132780082987,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4763356164383562,0.99957,0.5973245959808346,Parcial (sem boletos),Médio Risco
5c76857b059f0906bdce70e44beec10e2e1a1f3c344d6428498d391ed6d7492b,4781400.0,SC,0.7190906579030594,0.8452675503047962,944.0,0.5438356164383562,0.9473684210526314,0.05325,0.9896265560165974,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4561643835616438,0.94675,0.5973209776567143,Parcial (sem boletos),Médio Risco
54ff5bb93e58f399306efc0e45abdd16ea1de554d5739fe0d79507b761d1c831,4711302.0,PR,0.6661971983205455,0.9719017402298997,765.0,0.3567123287671233,0.8105263157894735,0.01617,0.9823651452282157,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6432876712328768,0.98383,0.5973196812315644,Parcial (sem boletos),Médio Risco
c7c2e5bbddf6123767b2ebda6c96bdfe4f81ab4aeff6c108d8e039cd9a2fc9d7,1412601.0,SP,0.9709731610653254,0.8452675503047962,820.0,0.3780821917808219,0.7473684210526315,0.0,0.75,0.9947201689545934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6219178082191781,1.0,0.5971882462978808,Parcial (sem boletos),Médio Risco
7faf4145b50ca343247d420839bbd3f51b71466ab98a38a98e8df30f18fc44d8,4781400.0,MG,0.9648548212770631,0.8452675503047962,690.0,0.32407045009784735,0.6421052631578947,0.0,0.8993775933609959,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6759295499021527,1.0,0.597019723218934,Parcial (sem boletos),Médio Risco
972a5542b55eeddc8767d84c812ce60cf8f272bff7378a593cc196aebec52230,3511501.0,MG,0.9008866829016193,0.8452675503047962,464.0,0.1643835616438356,0.9263157894736842,0.0,0.6473029045643153,0.7740232312565998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.8356164383561644,1.0,0.596963884369792,Parcial (sem boletos),Médio Risco
57c7a5adbaf11799e6d9b9a9d42384191d2cc847a6e9a877dbe9f2439e1de0ec,4782201.0,SP,0.8330632509518847,0.8452675503047962,929.0,0.31963470319634707,0.7894736842105263,0.62867,0.9647302904564315,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6803652968036529,0.37133000000000005,0.5969284144059849,Parcial (sem boletos),Médio Risco
06494fadb889416aba60253f27333b27c4fb1db85e7e2975785f527b2cb7058b,4753900.0,SC,0.8881718420895488,0.6824220409189448,858.0,0.2313546423135464,0.9684210526315788,0.05159,0.9958506224066389,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.7686453576864536,0.94841,0.5969263747925324,Parcial (sem boletos),Médio Risco
53278d3cd8c340d3152b6904ea5e4cffc838f09f913e285cbc12b2185aa17d45,4781400.0,RS,0.758873456947438,0.8452675503047962,530.0,0.3628180039138943,0.9157894736842105,0.15169,0.9439834024896265,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6371819960861057,0.84831,0.5968913796804185,Parcial (sem boletos),Médio Risco
099ccd0da9178860878373d66ad7ed266d1f2a159691d2150b676555ec948b0e,1413401.0,SP,0.8606713099077594,0.8452675503047962,764.0,0.27465753424657535,0.7578947368421052,0.58305,0.950207468879668,0.9947201689545934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.7253424657534246,0.41695000000000004,0.5968542861477821,Parcial (sem boletos),Médio Risco
df895e96080fcac3310c5ff089992723219f700e1e63def5d95f0d7dfb98e073,4789099.0,SP,0.8699310725782134,0.8452675503047962,800.0,0.1643835616438356,0.8526315789473684,0.0,0.8049792531120331,0.9947201689545934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.8356164383561644,1.0,0.5968336588477474,Parcial (sem boletos),Médio Risco
bb3b5315d866fe70390d285001988e429c1aa390ed0a009133683540462d1779,4930202.0,GO,0.8818216050641594,0.7276273261511177,934.0,0.5404822413686233,0.9052631578947368,0.0039,0.9802904564315352,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.45951775863137667,0.9961,0.5965592860005358,Parcial (sem boletos),Médio Risco
3118812d006e8b313669641c6abe5b3d9a6c01afd6be9a787b31a08d880fd563,4771701.0,PE,0.7912011186575465,0.8452675503047962,497.0,0.3040825966664418,0.9263157894736842,0.09523,0.8578838174273858,0.9904963041182683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6959174033335582,0.90477,0.5965023980494755,Parcial (sem boletos),Médio Risco
8c46edd592deaefae5157bc983ee711f7343798e1ac2aa57a1999ea430904b47,4755503.0,MG,0.7635167820016904,0.8452675503047962,917.0,0.4438356164383562,0.8842105263157893,0.15426,0.966804979253112,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5561643835616439,0.8457399999999999,0.5963665352754086,Parcial (sem boletos),Médio Risco
638a8a8d5b7428e0a1b659a1ef45c71039185c59a137db8407e8443cd273ad85,2052500.0,PR,0.793194128133824,0.8452675503047962,549.0,0.3278538812785389,0.8421052631578947,0.23077,0.9626556016597511,0.996832101372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6721461187214611,0.76923,0.5963174458745786,Parcial (sem boletos),Médio Risco
90cee099ec81a9fbcda38494f3106302888a53ce82c5b435ad6a1c14c7a73b45,4771701.0,PR,0.7149904731717023,0.8452675503047962,961.0,0.6770346494762289,0.9368421052631577,0.0,0.9917012448132779,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.32296535052377107,1.0,0.5962625373164844,Parcial (sem boletos),Médio Risco
1dc12c0d07532b7adbb8a617cf3d9c8b48bea96c6099153f3c1b4452597d5738,4781400.0,PI,0.7437353040708741,0.8452675503047962,662.0,0.8273972602739726,0.9052631578947368,0.0,0.9761410788381742,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.17260273972602735,1.0,0.5962533095314149,Parcial (sem boletos),Médio Risco
82156a69d9689af7360c5ea7402355f2fcd6f1262e35188dc979af8502a8f50d,4772500.0,SP,0.9216938983834104,0.7376130313360998,910.0,0.37568493150684934,0.831578947368421,0.20186,0.9688796680497925,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6243150684931507,0.79814,0.5962121645573337,Parcial (sem boletos),Médio Risco
6d98e5abdef2c00fda790b67f7b4df9f26e6b3cb2e19c17c544dc2a76bb5407d,4781400.0,ES,0.76501818725073,0.8452675503047962,716.0,0.4281550568347421,0.9263157894736842,0.13443,0.9045643153526971,0.9926082365364307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5718449431652579,0.86557,0.5962039163928385,Parcial (sem boletos),Médio Risco
44fad067f3150c114fe712c485137a3a21000466ee8d3572c76afbf99504aedb,2790299.0,SP,0.8986331973175357,0.7128789510207374,808.0,0.4359201025710237,0.9052631578947368,0.01516,0.9740663900414938,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5640798974289762,0.98484,0.5961910637481915,Parcial (sem boletos),Médio Risco
2877bd592493d0b80bbfc988736bdce572fe87e2396130554fd75bc384b2cd32,1013901.0,GO,0.812125183283883,0.7830619911495642,882.0,0.38570577724836214,0.9052631578947368,0.55474,0.9823651452282157,0.996832101372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6142942227516379,0.44526,0.5961408293377422,Parcial (sem boletos),Médio Risco
102dd5f6e2b86c84e4f6a6d94c3f784f867dbedce98437e5d1395f621076b3a3,4110700.0,SP,0.8533123347911227,0.774145171095252,743.0,0.4728310502283105,0.8736842105263158,0.0,0.9626556016597511,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5271689497716895,1.0,0.5961278924362152,Parcial (sem boletos),Médio Risco
dd0b8d91b8175c04e6726749f72c0af6d9a5c3a183fe75276d1bf65bbf6ecb89,4781400.0,CE,0.7859305921202964,0.8452675503047962,826.0,0.670600632244468,0.831578947368421,0.0,0.987551867219917,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.329399367755532,1.0,0.5961249864298037,Parcial (sem boletos),Médio Risco
6b196b00324dd316e6a5f97f813cbf1bca87d30acb3dfac05118c0d2bbfba6f1,4781400.0,SP,0.9632834014995224,0.8452675503047962,593.0,0.0,0.9263157894736842,0.0,0.5062240663900415,0.9746568109820485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.5961089008184224,Parcial (sem boletos),Médio Risco
43b61b2d3300244f0fca32125b74bf16eac4b83ba7dcb3b10fb7d9ad4cb291a2,4930203.0,RS,0.8792378424231739,0.836587997939443,872.0,0.334447043100568,0.7473684210526315,0.00751,0.9325726141078838,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6655529568994321,0.99249,0.5960778549163631,Parcial (sem boletos),Médio Risco
